id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
742,Josh Norris,OTT,C,22,1999-05-05,Oxford,-,USA,-,73,199,2017,S.J,1,19,19
743,Ryan Poehling,MTL,C,23,1999-01-03,Lakeville,-,USA,-,74,196,2017,MTL,1,25,25
744,Cale Makar,COL,D,23,1998-10-30,Calgary,-,CAN,-,71,187,2017,COL,1,4,4
745,Ian Mitchell,CHI,D,23,1999-01-18,St. Albert,-,CAN,-,71,173,2017,CHI,2,26,57
746,Robin Salo,NYI,D,23,1998-10-13,Espoo,-,FIN,-,74,192,2017,NYI,2,15,46
747,Lias Andersson,L.A,C,23,1998-10-13,Smogen,-,SWE,-,73,185,2017,NYR,1,7,7
748,Erik Brannstrom,OTT,D,22,1999-09-02,Eksjo,-,SWE,-,70,185,2017,VGK,1,15,15
749,Alexandre Texier,CBJ,C,22,1999-09-13,St. Martin D'heres,-,FRA,-,73,186,2017,CBJ,2,14,45
750,Filip Chytil,NYR,C,22,1999-09-05,Kromeriz,-,CZE,-,75,210,2017,NYR,1,21,21
751,C.J. Smith,CAR,L,27,1994-12-01,Des Moines,-,USA,-,71,184,-,-,-,-,-
752,Alex Iafallo,L.A,L,28,1993-12-21,Eden,-,USA,-,72,200,-,-,-,-,-
753,David Kampf,TOR,C,27,1995-01-12,Chomutov,-,CZE,-,73,193,-,-,-,-,-
754,Neal Pionk,WPG,D,26,1995-07-29,Hermantown,-,USA,-,72,186,-,-,-,-,-
755,Calle Rosen,STL,D,28,1994-02-02,Vaxjo,-,SWE,-,73,188,-,-,-,-,-
756,Radim Simek,S.J,D,29,1992-09-20,Mlada Boleslav,-,CZE,-,72,204,-,-,-,-,-
757,Jan Rutta,T.B,D,31,1990-07-29,Písek,-,CZE,-,75,204,-,-,-,-,-
758,Gustav Lindstrom,DET,D,23,1998-10-20,Ostervala,-,SWE,-,74,183,2017,DET,2,7,38
759,Eetu Luostarinen,FLA,C,23,1998-09-02,Siilinjarvi,-,FIN,-,75,190,2017,CAR,2,11,42
760,Fabian Zetterlund,N.J,L,22,1999-08-25,Karlstad,-,SWE,-,71,220,2017,N.J,3,1,63
761,Johnathan Kovacevic,WPG,D,24,1997-07-12,Niagara Falls,-,CAN,-,76,188,2017,WPG,3,12,74
762,Jacob Bryson,BUF,D,24,1997-11-18,London,-,CAN,-,69,175,2017,BUF,4,6,99
763,Emil Bemstrom,CBJ,C,22,1999-06-01,Nykoping,-,SWE,-,72,193,2017,CBJ,4,24,117
764,Drake Batherson,OTT,R,23,1998-04-27,Fort Wayne,-,USA,-,75,204,2017,OTT,4,28,121
765,Jacob Peterson,DAL,C,22,1999-07-19,Lidkoping,-,SWE,-,73,180,2017,DAL,5,8,132
766,Sebastian Aho,NYI,D,25,1996-02-17,Umea,-,SWE,-,71,184,2017,NYI,5,15,139
767,Marian Studenic,N.J,R,23,1998-10-28,Skalica,-,SVK,-,73,181,2017,N.J,5,19,143
768,Jakub Galvas,CHI,D,22,1999-06-15,Ostrava,-,CZE,-,71,161,2017,CHI,5,26,150
769,Ben Jones,VGK,C,22,1999-02-26,Waterloo,-,CAN,-,72,187,2017,VGK,7,3,189
770,Alexei Toropchenko,STL,R,22,1999-06-25,Moscow,-,RUS,-,78,222,2017,STL,4,20,113
771,Morgan Barron,NYR,C,23,1998-12-02,Halifax,-,CAN,-,76,220,2017,NYR,6,19,174
772,Wyatt Kalynuk,CHI,D,24,1997-04-14,Brandon,-,CAN,-,73,180,2017,PHI,7,10,196
773,Jayden Halbgewachs,S.J,L,24,1997-03-22,Regina,-,CAN,-,68,160,-,-,-,-,-
774,Grant Hutton,NYI,D,26,1995-07-25,Carmel,-,USA,-,75,207,-,-,-,-,-
775,Sheldon Dries,VAN,C,27,1994-04-23,Macomb Township,-,USA,-,69,180,-,-,-,-,-
776,Sean Walker,L.A,D,27,1994-11-13,Keswick,-,CAN,-,71,195,-,-,-,-,-
777,Mark Kastelic,OTT,C,22,1999-03-11,Phoenix,-,USA,-,75,210,2019,OTT,5,1,125
778,Alexander True,SEA,C,24,1997-07-17,Kobenhavn,-,DNK,-,77,200,-,-,-,-,-
779,Sean Durzi,L.A,D,23,1998-10-21,Mississauga,-,CAN,-,72,195,2018,TOR,2,21,52
780,Kristian Reichel,WPG,C,23,1998-06-11,Most,-,CZE,-,72,168,-,-,-,-,-
781,Parker Kelly,OTT,L,22,1999-05-14,Camrose,-,CAN,-,71,188,-,-,-,-,-
782,Pius Suter,DET,C,25,1996-05-24,Zurich,-,CHE,-,71,174,-,-,-,-,-
783,Joey Keane,CAR,D,22,1999-07-02,Chicago,-,USA,-,72,187,2018,NYR,3,26,88
784,Austin Strand,L.A,D,24,1997-02-17,Calgary,-,CAN,-,75,215,-,-,-,-,-
785,Zach Whitecloud,VGK,D,25,1996-11-28,Brandon,-,CAN,-,74,208,-,-,-,-,-
786,Kiefer Sherwood,COL,L,26,1995-03-31,Columbus,-,USA,-,72,194,-,-,-,-,-
787,Eric Robinson,CBJ,L,26,1995-06-14,BELLMAWR,-,USA,-,74,201,-,-,-,-,-
788,Oliver Wahlstrom,NYI,R,21,2000-06-13,Portland,-,USA,-,74,205,2018,NYI,1,11,11
789,Martin Fehervary,WSH,D,22,1999-10-06,Bratislava,-,SVK,-,74,199,2018,WSH,2,15,46
790,Joel Farabee,PHI,L,21,2000-02-25,Syracuse,-,USA,-,72,164,2018,PHI,1,14,14
791,Philipp Kurashev,CHI,C,22,1999-10-12,Munsingen,-,CHE,-,72,190,2018,CHI,4,27,120
792,Quinn Hughes,VAN,D,22,1999-10-14,Orlando,-,USA,-,70,180,2018,VAN,1,7,7
793,Brady Tkachuk,OTT,L,22,1999-09-16,Scottsdale,-,USA,-,76,211,2018,OTT,1,4,4
794,Ryan McLeod,EDM,C,22,1999-09-21,Mississauga,-,CAN,-,74,207,2018,EDM,2,9,40
795,Evan Bouchard,EDM,D,22,1999-10-20,Oakville,-,CAN,-,75,194,2018,EDM,1,10,10
796,Isac Lundestrom,ANA,C,22,1999-11-06,Gallivare,-,SWE,-,72,193,2018,ANA,1,23,23
797,Mattias Samuelsson,BUF,D,21,2000-03-14,Philadelphia,-,USA,-,76,227,2018,BUF,2,1,32
798,Joe Veleno,DET,C,22,2000-01-13,Montreal,-,CAN,-,73,206,2018,DET,1,30,30
799,Nicolas Beaudin,CHI,D,22,1999-10-09,Chateauguay,-,CAN,-,71,168,2018,CHI,1,27,27
800,K'Andre Miller,NYR,D,22,2000-01-21,St. Paul,-,USA,-,76,216,2018,NYR,1,22,22
801,Filip Zadina,DET,R,22,1999-11-27,Pardubice,-,CZE,-,72,197,2018,DET,1,6,6
802,Martin Kaut,COL,R,22,1999-10-02,Brno,-,CZE,-,74,190,2018,COL,1,16,16
803,Alexander Alexeyev,WSH,D,22,1999-11-15,St. Petersburg,-,RUS,-,76,210,2018,WSH,1,31,31
804,Jesperi Kotkaniemi,CAR,C,21,2000-07-06,Pori,-,FIN,-,74,201,2018,MTL,1,3,3
805,Andrei Svechnikov,CAR,R,21,2000-03-26,Barnual,-,RUS,-,74,195,2018,CAR,1,2,2
806,Jack Drury,CAR,C,22,2000-02-03,New York,-,USA,-,71,174,2018,CAR,2,11,42
807,Rasmus Dahlin,BUF,D,21,2000-04-13,Trollhattan,-,SWE,-,75,207,2018,BUF,1,1,1
808,Grigori Denisenko,FLA,L,21,2000-06-24,Novosibirsk,-,RUS,-,71,186,2018,FLA,1,15,15
809,Rasmus Kupari,L.A,C,21,2000-03-15,Kotka,-,FIN,-,74,200,2018,L.A,1,20,20
810,Sampo Ranta,COL,L,21,2000-05-31,Naantali,-,FIN,-,74,195,2018,COL,3,16,78
811,Ryan Merkley,S.J,D,21,2000-08-14,Oakville,-,CAN,-,72,186,2018,S.J,1,21,21
812,Ty Dellandrea,DAL,C,21,2000-07-21,Toronto,-,CAN,-,72,195,2018,DAL,1,13,13
813,Barrett Hayton,ARI,C,21,2000-06-09,Peterborough,-,CAN,-,73,207,2018,ARI,1,5,5
814,Liam Foudy,CBJ,C,21,2000-02-04,Toronto,-,CAN,-,74,187,2018,CBJ,1,18,18
815,Cameron Hillis,MTL,C,21,2000-06-24,Oshawa,-,CAN,-,69,175,2018,MTL,3,4,66
816,Kevin Bahl,N.J,D,21,2000-06-27,New Westminster,-,CAN,-,78,230,-,-,-,-,-
817,Gabriel Fortier,T.B,L,21,2000-02-06,Lachine,-,CAN,-,70,173,2018,T.B,2,28,59
818,Noah Dobson,NYI,D,22,2000-01-07,Summerside,-,CAN,-,76,195,2018,NYI,1,12,12
819,Benoit-Olivier Groulx,ANA,C,21,2000-02-06,Gatineau,-,CAN,-,74,200,2018,ANA,2,23,54
820,Adam Boqvist,CBJ,D,21,2000-08-15,Falun,-,SWE,-,72,189,2018,CHI,1,8,8
821,Rasmus Sandin,TOR,D,21,2000-03-07,Uppsala,-,SWE,-,71,178,2018,TOR,1,29,29
822,Nils Lundkvist,NYR,D,21,2000-07-27,Pitea,-,SWE,-,71,187,2018,NYR,1,28,28
823,Jacob Bernard-Docker,OTT,D,21,2000-06-30,Canmore,-,CAN,-,72,190,2018,OTT,1,26,26
824,Ty Smith,N.J,D,21,2000-03-24,Lloydminster,-,CAN,-,71,180,2018,N.J,1,17,17
825,Calen Addison,MIN,D,21,2000-04-11,Brandon,-,CAN,-,71,173,2018,PIT,2,22,53
826,Jan Jenik,ARI,R,21,2000-09-15,Nymburk,-,CZE,-,73,185,2018,ARI,3,3,65
827,Karson Kuhlman,"BOS, SEA",C,26,1995-09-26,Esko,-,USA,-,70,190,-,-,-,-,-
828,Jordan Gross,COL,D,26,1995-05-09,Maple Grove,-,USA,-,70,190,-,-,-,-,-
829,Juuso Riikola,PIT,D,28,1993-11-09,Joensuu,-,FIN,-,72,189,-,-,-,-,-
830,Ilya Lyubushkin,ARI,D,27,1994-04-06,Moscow,-,RUS,-,74,208,-,-,-,-,-
831,Connor Dewar,MIN,C,22,1999-06-26,Gilbert Plains,-,CAN,-,70,183,2018,MIN,3,30,92
832,Riley Damiani,DAL,C,21,2000-03-20,Mississauga,-,CAN,-,70,170,2018,DAL,5,13,137
833,Declan Chisholm,WPG,D,22,2000-01-12,Bowmanville,-,CAN,-,73,185,2018,WPG,5,26,150
834,Josiah Slavin,CHI,L,23,1998-12-31,Erie,-,USA,-,75,189,2018,CHI,7,7,193
835,Alexander Romanov,MTL,D,22,2000-01-06,Moscow,-,RUS,-,73,209,2018,MTL,2,7,38
836,David Gustafsson,WPG,C,21,2000-04-11,Tingsryd,-,SWE,-,74,196,2018,WPG,2,29,60
837,Paul Cotter,VGK,C,22,1999-11-16,Canton,-,USA,-,72,206,2018,VGK,4,22,115
838,Jesse Ylonen,MTL,R,22,1999-10-03,Scottsdale,-,USA,-,72,167,2018,MTL,2,4,35
839,Scott Perunovich,STL,D,23,1998-08-18,Hibbing,-,USA,-,70,175,2018,STL,2,14,45
840,Jasper Weatherby,S.J,C,24,1998-01-22,Portland,-,USA,-,76,222,2018,S.J,4,9,102
841,Yegor Sharangovich,N.J,C,23,1998-06-06,Minsk,-,BLR,-,74,196,2018,N.J,5,17,141
842,John Leonard,S.J,L,23,1998-08-07,Westwood,-,USA,-,71,196,2018,S.J,6,27,182
843,Rafael Harvey-Pinard,MTL,L,23,1999-01-06,Saguenay,-,CAN,-,69,182,2019,MTL,7,15,201
844,Egor Sokolov,OTT,L,21,2000-06-07,Yekaterinburg,-,RUS,-,75,222,-,-,-,-,-
845,Simon Benoit,ANA,D,23,1998-09-19,Laval,-,CAN,-,75,203,-,-,-,-,-
846,Reese Johnson,CHI,C,23,1998-07-10,Regina,-,CAN,-,73,193,-,-,-,-,-
847,Jake Christiansen,CBJ,D,22,1999-09-12,West Vancouver,-,CAN,-,72,186,-,-,-,-,-
848,Egor Zamula,PHI,D,21,2000-03-30,Chelyabinsk,-,RUS,-,75,177,-,-,-,-,-
849,Logan O'Connor,COL,R,25,1996-08-14,Missouri City,-,USA,-,72,175,-,-,-,-,-
850,Samuel Fagemo,L.A,L,21,2000-03-14,Goteborg,-,SWE,-,71,190,2019,L.A,2,19,50
851,Taro Hirose,DET,L,25,1996-06-30,Calgary,-,CAN,-,70,162,-,-,-,-,-
852,Joe Snively,WSH,C,26,1996-01-01,Herndon,-,USA,-,69,170,-,-,-,-,-
853,Corey Schueneman,MTL,D,26,1995-09-02,Milford,-,USA,-,72,196,-,-,-,-,-
854,Nico Sturm,MIN,C,26,1995-05-03,Augsburg,-,DEU,-,75,209,-,-,-,-,-
855,Blake Lizotte,L.A,C,24,1997-12-13,Lindstrom,-,USA,-,69,170,-,-,-,-,-
856,Jon Lizotte,MIN,D,27,1994-11-10,Grand Forks,-,USA,-,73,212,-,-,-,-,-
857,Brett Leason,WSH,R,22,1999-04-30,Calgary,-,CAN,-,77,218,2019,WSH,2,25,56
858,Nolan Foote,N.J,L,21,2000-11-29,Denver,-,USA,-,75,196,2019,T.B,1,27,27
859,Peyton Krebs,"BUF, VGK",C,21,2001-01-26,Calgary,-,CAN,-,72,185,2019,VGK,1,17,17
860,Kirby Dach,CHI,C,21,2001-01-21,Fort Saskatchewan,-,CAN,-,76,197,2019,CHI,1,3,3
861,Bowen Byram,COL,D,20,2001-06-13,Cranbrook,-,CAN,-,73,190,2019,COL,1,4,4
862,Kaedan Korczak,VGK,D,21,2001-01-29,Yorkton,-,CAN,-,75,202,2019,VGK,2,10,41
863,Dylan Cozens,BUF,C,20,2001-02-09,Whitehorse,-,CAN,-,75,189,2019,BUF,1,7,7
864,Brayden Tracey,ANA,L,20,2001-05-28,Calgary,-,CAN,-,72,177,2019,ANA,1,29,29
865,Alex Turcotte,L.A,C,20,2001-02-26,Elk Grove,-,USA,-,71,185,2019,L.A,1,5,5
866,Trevor Zegras,ANA,C,20,2001-03-20,Bedford,-,USA,-,72,185,2019,ANA,1,9,9
867,Nils Hoglander,VAN,L,21,2000-12-20,BOCKTRäSK,-,SWE,-,69,185,2019,VAN,2,9,40
868,Cole Caufield,MTL,R,21,2001-01-02,Mosinee,-,USA,-,67,166,2019,MTL,1,15,15
869,Moritz Seider,DET,D,20,2001-04-06,Zell,-,DEU,-,76,197,2019,DET,1,6,6
870,Cam York,PHI,D,21,2001-01-05,Anaheim,-,USA,-,71,175,2019,PHI,1,14,14
871,Adam Beckman,MIN,L,20,2001-05-10,Saskatoon,-,CAN,-,73,182,2019,MIN,3,13,75
872,Artemi Kniazev,S.J,D,21,2001-01-04,Kazan,-,RUS,-,71,178,2019,S.J,2,17,48
873,Kaapo Kakko,NYR,R,20,2001-02-13,Turku,-,FIN,-,75,205,2019,NYR,1,2,2
874,Mattias Norlinder,MTL,D,21,2000-04-12,Kramfors,-,SWE,-,72,185,2019,MTL,3,2,64
875,Matt Boldy,MIN,L,20,2001-04-05,Milford,-,USA,-,74,201,2019,MIN,1,12,12
876,Jack Hughes,N.J,C,20,2001-05-14,Orlando,-,USA,-,71,175,2019,N.J,1,1,1
877,Arthur Kaliyev,L.A,R,20,2001-06-26,New York City,-,USA,-,74,210,2019,L.A,2,2,33
878,Ville Heinola,WPG,D,21,2001-02-03,Honkajoki,-,FIN,-,71,178,2019,WPG,1,20,20
879,Lassi Thomson,OTT,D,21,2000-09-24,Tampere,-,FIN,-,72,190,2019,OTT,1,19,19
880,Philip Tomasino,NSH,C,20,2001-07-28,Mississauga,-,CAN,-,72,179,2019,NSH,1,24,24
881,Connor McMichael,WSH,C,21,2001-01-15,Ajax,-,CAN,-,72,180,2019,WSH,1,25,25
882,Thomas Harley,DAL,D,20,2001-08-19,Syracuse,-,USA,-,75,205,2019,DAL,1,18,18
883,Shane Pinto,OTT,C,21,2000-11-12,Franklin Square,-,USA,-,74,192,2019,OTT,2,1,32
884,Philip Broberg,EDM,D,20,2001-06-25,Orebro,-,SWE,-,75,199,2019,EDM,1,8,8
885,Victor Soderstrom,ARI,D,20,2001-02-26,Gavle,-,SWE,-,71,184,2019,ARI,1,11,11
886,Tobias Bjornfot,L.A,D,20,2001-04-06,Upplands Vasby,-,SWE,-,72,200,2019,L.A,1,22,22
887,Pavel Dorofeyev,VGK,L,21,2000-10-26,Nizhny Tagil,-,RUS,-,73,167,2019,VGK,3,17,79
888,Vladislav Kolyachonok,ARI,D,20,2001-05-26,Minsk,-,BLR,-,73,193,2019,FLA,2,21,52
889,Vasily Podkolzin,VAN,R,20,2001-06-24,Moscow,-,RUS,-,73,190,2019,VAN,1,10,10
890,Alex Newhook,COL,C,21,2001-01-28,St. John's,-,CAN,-,70,190,2019,COL,1,16,16
891,Ilya Mikheyev,TOR,R,27,1994-10-10,Omsk,-,RUS,-,74,192,-,-,-,-,-
892,Arttu Ruotsalainen,BUF,C,24,1997-10-29,Oulu,-,FIN,-,68,187,-,-,-,-,-
893,Joel Kiviranta,DAL,L,25,1996-03-23,Vantaa,-,FIN,-,71,180,-,-,-,-,-
894,Cole Schwindt,FLA,C,20,2001-04-25,Kitchener,-,CAN,-,74,182,2019,FLA,3,19,81
895,Aliaksei Protas,WSH,C,21,2001-01-06,VITEBSK,-,BLR,-,78,225,2019,WSH,3,29,91
896,Santeri Hatakka,S.J,D,21,2001-01-15,Riihimaki,-,FIN,-,72,191,2019,S.J,6,29,184
897,Zac Jones,NYR,D,21,2000-10-18,Richmond,-,USA,-,70,175,2019,NYR,3,6,68
898,Tyce Thompson,N.J,R,22,1999-07-12,Calgary,-,CAN,-,73,175,2019,N.J,4,3,96
899,Bryce Kindopp,ANA,R,22,1999-06-14,Lloydminster,-,CAN,-,73,185,-,-,-,-,-
900,Ben McCartney,ARI,L,20,2001-07-13,Portage la Prairie,-,CAN,-,72,182,2020,ARI,7,18,204
901,Drew O'Connor,PIT,L,23,1998-06-09,Chatham,-,USA,-,75,200,-,-,-,-,-
902,Cole Smith,NSH,L,26,1995-10-28,Brainerd,-,USA,-,75,195,-,-,-,-,-
903,Jack Ahcan,BOS,D,24,1997-05-18,Savage,-,USA,-,69,180,-,-,-,-,-
904,Braden Schneider,NYR,D,20,2001-09-20,Prince Albert,-,CAN,-,74,202,2020,NYR,1,19,19
905,Lucas Raymond,DET,L,19,2002-03-28,Gothenburg,-,SWE,-,71,182,2020,DET,1,4,4
906,Marco Rossi,MIN,C,20,2001-09-23,Feldkirch,-,AUT,-,69,182,2020,MIN,1,9,9
907,Jake Neighbours,STL,L,19,2002-03-29,Calgary,-,CAN,-,72,201,2020,STL,1,26,26
908,Seth Jarvis,CAR,C,20,2002-02-01,Winnipeg,-,CAN,-,70,175,2020,CAR,1,13,13
909,Jack Quinn,BUF,R,20,2001-09-19,Ottawa,-,CAN,-,72,185,2020,BUF,1,8,8
910,Alexis Lafrenière,NYR,L,20,2001-10-11,St-Eustache,-,CAN,-,74,196,2020,NYR,1,1,1
911,Dawson Mercer,N.J,C,20,2001-10-27,Carbonear,-,CAN,-,72,180,2020,N.J,1,18,18
912,Justin Barron,COL,D,20,2001-11-15,Halifax,-,CAN,-,74,195,2020,COL,1,25,25
913,Anton Lundell,FLA,C,20,2001-10-03,Espoo,-,FIN,-,73,185,2020,FLA,1,12,12
914,Tim Stützle,OTT,L,20,2002-01-15,Viersen,-,DEU,-,72,190,2020,OTT,1,3,3
915,Lukas Reichel,CHI,L,19,2002-05-17,Nürnberg,-,DEU,-,72,170,2020,CHI,1,17,17
916,Quinton Byfield,L.A,C,19,2002-08-19,Newmarket,-,CAN,-,76,220,2020,L.A,1,2,2
917,Alexander Holtz,N.J,R,20,2002-01-23,Stockholm,-,SWE,-,72,195,2020,N.J,1,7,7
918,Jamie Drysdale,ANA,D,19,2002-04-08,Toronto,-,CAN,-,71,183,2020,ANA,1,6,6
919,Hendrix Lapierre,WSH,C,19,2002-02-09,Gatineau,-,CAN,-,72,180,2020,WSH,1,22,22
920,Cole Perfetti,WPG,C,20,2002-01-01,Whitby,-,CAN,-,71,177,2020,WPG,1,10,10
921,Jacob Perreault,ANA,R,19,2002-04-15,Montréal,-,CAN,-,71,192,2020,ANA,1,27,27
922,JJ Peterka,BUF,R,20,2002-01-14,Munich,-,DEU,-,71,192,2020,BUF,2,3,34
923,Isaak Phillips,CHI,D,20,2001-09-28,Barrie,-,CAN,-,75,193,2020,CHI,5,17,141
924,Adam Raska,S.J,R,20,2001-09-25,Frydek-Mistek,-,CZE,-,70,178,2020,S.J,7,15,201
925,Alexander Barabanov,S.J,L,27,1994-06-17,St. Petersburg,-,RUS,-,70,195,-,-,-,-,-
926,Radim Zohorna,PIT,L,25,1996-04-29,Havlickuv,-,CZE,-,78,220,-,-,-,-,-
927,Linus Sandin,PHI,R,25,1996-05-19,Uppsala,-,SWE,-,73,209,-,-,-,-,-
928,Artem Zub,OTT,D,26,1995-10-03,Khabarovsk,-,RUS,-,74,202,-,-,-,-,-
929,Yegor Chinakhov,CBJ,R,21,2001-02-01,Omsk,-,RUS,-,73,189,2020,CBJ,1,21,21
930,Daniil Miromanov,VGK,D,24,1997-07-11,Moscow,-,RUS,-,76,202,-,-,-,-,-
931,Alex Steeves,TOR,C,22,1999-12-10,Bedford,-,USA,-,71,185,-,-,-,-,-
932,Mike Hardman,CHI,L,22,1999-02-05,HANOVER,-,USA,-,74,205,-,-,-,-,-
933,Matt Kiersted,FLA,D,23,1998-04-14,ELK RIVER,-,USA,-,72,181,-,-,-,-,-
934,Walker Duehr,CGY,R,24,1997-11-23,Sioux Falls,-,USA,-,74,210,-,-,-,-,-
935,Jackson Cates,PHI,C,24,1997-09-28,STILLWATER,-,USA,-,72,190,-,-,-,-,-
936,Janis Moser,ARI,D,21,2000-06-06,Biel,-,CHE,-,73,173,2021,ARI,2,28,60
937,William Eklund,S.J,C,19,2002-10-12,Stockholm,-,SWE,-,70,176,2021,S.J,1,7,7
938,Cole Sillinger,CBJ,C,18,2003-05-16,Columbus,-,USA,-,74,203,2021,CBJ,1,12,12
939,Mason McTavish,ANA,C,19,2003-01-30,Zurich,-,CHE,-,73,213,2021,ANA,1,3,3
940,Kirill Semyonov,TOR,C,27,1994-10-27,Omsk,-,RUS,-,72,171,-,-,-,-,-
941,Jesper Froden,BOS,R,27,1994-09-21,Stockholm,-,SWE,-,70,179,-,-,-,-,-
