id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
739,Jaret Anderson-Dolan,L.A,C,21,1999-09-12,Calgary,-,CAN,-,71,188,2017,L.A,2,10,41
740,Cody Glass,VGK,C,22,1999-04-01,Winnipeg,-,CAN,-,74,206,2017,VGK,1,6,6
741,Mikey Anderson,L.A,D,22,1999-05-25,Fridley,-,USA,-,72,197,2017,L.A,4,10,103
742,Casey Mittelstadt,BUF,C,22,1998-11-22,Edina,-,USA,-,73,196,2017,BUF,1,8,8
743,Urho Vaakanainen,BOS,D,22,1999-01-01,Joensuu,-,FIN,-,73,185,2017,BOS,1,18,18
744,Nico Hischier,N.J,C,22,1999-01-04,Brig,-,CHE,-,73,175,2017,N.J,1,1,1
745,Jesper Boqvist,N.J,C,22,1998-10-30,Falun,-,SWE,-,72,180,2017,N.J,2,5,36
746,Kristian Vesalainen,WPG,L,22,1999-06-01,Helsinki,-,FIN,-,75,207,2017,WPG,1,24,24
747,Adam Ruzicka,CGY,C,22,1999-05-11,Bratislava,-,SVK,-,76,202,2017,CGY,4,16,109
748,Eeli Tolvanen,NSH,R,22,1999-04-22,Vihti,-,FIN,-,70,191,2017,NSH,1,30,30
749,Klim Kostin,STL,C,22,1999-05-05,Penza,-,RUS,-,75,212,2017,STL,1,31,31
750,Elias Pettersson,VAN,C,22,1998-11-12,Sundsvall,-,SWE,-,74,176,2017,VAN,1,5,5
751,Gabriel Vilardi,L.A,C,21,1999-08-16,Kingston,-,CAN,-,75,201,2017,L.A,1,11,11
752,Owen Tippett,FLA,R,22,1999-02-16,Peterborough,-,CAN,-,73,207,2017,FLA,1,10,10
753,Nick Suzuki,MTL,C,21,1999-08-10,London,-,CAN,-,71,208,2017,VGK,1,13,13
754,Jack Studnicka,BOS,C,22,1999-02-18,Windsor,-,CAN,-,73,171,2017,BOS,2,22,53
755,Robert Thomas,STL,C,22,1999-07-02,Aurora,-,CAN,-,72,188,2017,STL,1,20,20
756,MacKenzie Entwistle,CHI,R,21,1999-07-14,Georgetown,-,CAN,-,75,184,2017,ARI,3,7,69
757,Jason Robertson,DAL,L,21,1999-07-22,Arcadia,-,USA,-,74,210,2017,DAL,2,8,39
758,Morgan Frost,PHI,C,22,1999-05-14,Aurora,-,CAN,-,71,170,2017,PHI,1,27,27
759,Alex Formenton,OTT,L,21,1999-09-13,Barrie,-,CAN,-,74,184,2017,OTT,2,16,47
760,Max Comtois,ANA,L,22,1999-01-08,Longueuil,-,CAN,-,74,215,2017,ANA,2,19,50
761,Henri Jokiharju,BUF,D,22,1999-06-17,Oulu,-,FIN,-,72,199,2017,CHI,1,29,29
762,Miro Heiskanen,DAL,D,21,1999-07-18,Espoo,-,FIN,-,73,190,2017,DAL,1,3,3
763,Aleksi Heponiemi,FLA,C,22,1999-01-09,Tampere,-,FIN,-,70,155,2017,FLA,2,9,40
764,Martin Necas,CAR,C,22,1999-01-15,Nove Mesto na Morave,-,CZE,-,73,189,2017,CAR,1,12,12
765,Timothy Liljegren,TOR,D,22,1999-04-30,Kristianstad,-,SWE,-,72,192,2017,TOR,1,17,17
766,Alexander Chmelevski,S.J,C,22,1999-06-09,Newport Beach,-,USA,-,72,180,2017,S.J,6,30,185
767,Jack Rathbone,VAN,D,22,1999-05-20,Boston,-,USA,-,70,177,2017,VAN,4,2,95
768,Pierre-Olivier Joseph,PIT,D,22,1999-07-01,Laval,-,CAN,-,74,185,2017,ARI,1,23,23
769,David Farrance,NSH,D,22,1999-06-23,Rochester,-,USA,-,71,189,2017,NSH,3,30,92
770,Josh Norris,OTT,C,22,1999-05-05,Oxford,-,USA,-,73,201,2017,S.J,1,19,19
771,Cale Makar,COL,D,22,1998-10-30,Calgary,-,CAN,-,71,187,2017,COL,1,4,4
772,Ian Mitchell,CHI,D,22,1999-01-18,St. Albert,-,CAN,-,71,173,2017,CHI,2,26,57
773,Lias Andersson,L.A,C,22,1998-10-13,Smogen,-,SWE,-,72,190,2017,NYR,1,7,7
774,Erik Brannstrom,OTT,D,21,1999-09-02,Eksjo,-,SWE,-,70,181,2017,VGK,1,15,15
775,Alexandre Texier,CBJ,C,21,1999-09-13,St. Martin D'heres,-,FRA,-,72,186,2017,CBJ,2,14,45
776,Filip Chytil,NYR,C,21,1999-09-05,Kromeriz,-,CZE,-,74,206,2017,NYR,1,21,21
777,C.J. Smith,BUF,L,26,1994-12-01,Des Moines,-,USA,-,71,184,-,-,-,-,-
778,Alex Iafallo,L.A,L,27,1993-12-21,Eden,-,USA,-,72,188,-,-,-,-,-
779,David Kampf,CHI,C,26,1995-01-12,Chomutov,-,CZE,-,74,188,-,-,-,-,-
780,Neal Pionk,WPG,D,25,1995-07-29,Hermantown,-,USA,-,72,186,-,-,-,-,-
781,Andreas Borgman,T.B,D,26,1995-06-18,Stockholm,-,SWE,-,72,205,-,-,-,-,-
782,Radim Simek,S.J,D,28,1992-09-20,Mlada Boleslav,-,CZE,-,71,200,-,-,-,-,-
783,Jan Rutta,T.B,D,30,1990-07-29,Písek,-,CZE,-,75,204,-,-,-,-,-
784,Gustav Lindstrom,DET,D,22,1998-10-20,Ostervala,-,SWE,-,74,190,2017,DET,2,7,38
785,Eetu Luostarinen,FLA,C,22,1998-09-02,Siilinjarvi,-,FIN,-,75,190,2017,CAR,2,11,42
786,Alexander Volkov,"ANA, T.B",R,23,1997-08-02,Moscow,-,RUS,-,73,195,2017,T.B,2,17,48
787,Jacob Bryson,BUF,D,23,1997-11-18,London,-,CAN,-,69,175,2017,BUF,4,6,99
788,Maksim Sushko,PHI,R,22,1999-02-10,Drogichin,-,BLR,-,72,188,2017,PHI,4,14,107
789,Emil Bemstrom,CBJ,C,22,1999-06-01,Nykoping,-,SWE,-,71,193,2017,CBJ,4,24,117
790,Drake Batherson,OTT,R,23,1998-04-27,Fort Wayne,-,USA,-,73,204,2017,OTT,4,28,121
791,Drake Rymsha,L.A,C,22,1998-08-06,Huntington Woods,-,USA,-,72,187,2017,L.A,5,14,138
792,Sebastian Aho,NYI,D,25,1996-02-17,Umea,-,SWE,-,70,184,2017,NYI,5,15,139
793,Marian Studenic,N.J,R,22,1998-10-28,Skalica,-,SVK,-,73,164,2017,N.J,5,19,143
794,Ivan Chekhovich,S.J,L,22,1999-01-04,Yekaterinburg,-,RUS,-,70,185,2017,S.J,7,26,212
795,Morgan Barron,NYR,C,22,1998-12-02,Halifax,-,CAN,-,74,220,2017,NYR,6,19,174
796,Wyatt Kalynuk,CHI,D,24,1997-04-14,Brandon,-,CAN,-,73,180,2017,PHI,7,10,196
797,Sheldon Dries,COL,C,27,1994-04-23,Macomb Township,-,USA,-,69,180,-,-,-,-,-
798,Sean Walker,L.A,D,26,1994-11-13,Keswick,-,CAN,-,71,196,-,-,-,-,-
799,Alexander True,S.J,C,23,1997-07-17,Kobenhavn,-,DNK,-,77,200,-,-,-,-,-
800,Parker Kelly,OTT,C,22,1999-05-14,Camrose,-,CAN,-,71,168,-,-,-,-,-
801,Pius Suter,CHI,C,25,1996-05-24,Zurich,-,CHE,-,69,176,-,-,-,-,-
802,Joey Keane,CAR,D,22,1999-07-02,Chicago,-,USA,-,72,187,2018,NYR,3,26,88
803,Austin Strand,L.A,D,24,1997-02-17,Calgary,-,CAN,-,75,216,-,-,-,-,-
804,Zach Whitecloud,VGK,D,24,1996-11-28,Brandon,-,CAN,-,74,211,-,-,-,-,-
805,Kiefer Sherwood,COL,L,26,1995-03-31,Columbus,-,USA,-,72,194,-,-,-,-,-
806,Eric Robinson,CBJ,L,26,1995-06-14,BELLMAWR,-,USA,-,74,200,-,-,-,-,-
807,Joel L'Esperance,DAL,C,25,1995-08-18,Brighton,-,USA,-,74,215,-,-,-,-,-
808,Sheldon Rempal,CAR,R,25,1995-08-07,Calgary,-,CAN,-,70,165,-,-,-,-,-
809,Oliver Wahlstrom,NYI,R,21,2000-06-13,Portland,-,USA,-,73,205,2018,NYI,1,11,11
810,Joel Farabee,PHI,L,21,2000-02-25,Syracuse,-,USA,-,72,164,2018,PHI,1,14,14
811,Philipp Kurashev,CHI,C,21,1999-10-12,Munsingen,-,CHE,-,72,190,2018,CHI,4,27,120
812,Quinn Hughes,VAN,D,21,1999-10-14,Orlando,-,USA,-,70,180,2018,VAN,1,7,7
813,Brady Tkachuk,OTT,L,21,1999-09-16,Scottsdale,-,USA,-,75,211,2018,OTT,1,4,4
814,Ryan McLeod,EDM,C,21,1999-09-21,Mississauga,-,CAN,-,74,207,2018,EDM,2,9,40
815,Evan Bouchard,EDM,D,21,1999-10-20,Oakville,-,CAN,-,74,194,2018,EDM,1,10,10
816,Isac Lundestrom,ANA,C,21,1999-11-06,Gallivare,-,SWE,-,72,187,2018,ANA,1,23,23
817,Mattias Samuelsson,BUF,D,21,2000-03-14,Philadelphia,-,USA,-,76,226,2018,BUF,2,1,32
818,Joe Veleno,DET,C,21,2000-01-13,Montreal,-,CAN,-,73,198,2018,DET,1,30,30
819,Nicolas Beaudin,CHI,D,21,1999-10-09,Chateauguay,-,CAN,-,71,168,2018,CHI,1,27,27
820,K'Andre Miller,NYR,D,21,2000-01-21,St. Paul,-,USA,-,75,210,2018,NYR,1,22,22
821,Filip Zadina,DET,R,21,1999-11-27,Pardubice,-,CZE,-,72,189,2018,DET,1,6,6
822,Martin Kaut,COL,R,21,1999-10-02,Brno,-,CZE,-,74,190,2018,COL,1,16,16
823,Jesperi Kotkaniemi,MTL,C,21,2000-07-06,Pori,-,FIN,-,74,201,2018,MTL,1,3,3
824,Andrei Svechnikov,CAR,R,21,2000-03-26,Barnual,-,RUS,-,74,195,2018,CAR,1,2,2
825,Alec Regula,CHI,D,20,2000-08-06,West Bloomfield,-,USA,-,75,208,2018,DET,3,5,67
826,Vitali Kravtsov,NYR,R,21,1999-12-23,Vladivostok,-,RUS,-,74,189,2018,NYR,1,9,9
827,Rasmus Dahlin,BUF,D,21,2000-04-13,Trollhattan,-,SWE,-,75,207,2018,BUF,1,1,1
828,Grigori Denisenko,FLA,L,21,2000-06-24,Novosibirsk,-,RUS,-,71,186,2018,FLA,1,15,15
829,Rasmus Kupari,L.A,C,21,2000-03-15,Kotka,-,FIN,-,73,183,2018,L.A,1,20,20
830,Ty Dellandrea,DAL,C,20,2000-07-21,Toronto,-,CAN,-,72,190,2018,DAL,1,13,13
831,Barrett Hayton,ARI,C,21,2000-06-09,Peterborough,-,CAN,-,73,190,2018,ARI,1,5,5
832,Liam Foudy,CBJ,C,21,2000-02-04,Toronto,-,CAN,-,72,193,2018,CBJ,1,18,18
833,Kevin Bahl,N.J,D,21,2000-06-27,New Westminster,-,CAN,-,78,230,-,-,-,-,-
834,Noah Dobson,NYI,D,21,2000-01-07,Summerside,-,CAN,-,75,195,2018,NYI,1,12,12
835,Adam Boqvist,CHI,D,20,2000-08-15,Falun,-,SWE,-,71,179,2018,CHI,1,8,8
836,Rasmus Sandin,TOR,D,21,2000-03-07,Uppsala,-,SWE,-,72,183,2018,TOR,1,29,29
837,Jacob Bernard-Docker,OTT,D,21,2000-06-30,Canmore,-,CAN,-,72,190,2018,OTT,1,26,26
838,Ty Smith,N.J,D,21,2000-03-24,Lloydminster,-,CAN,-,71,175,2018,N.J,1,17,17
839,Calen Addison,MIN,D,21,2000-04-11,Brandon,-,CAN,-,70,180,2018,PIT,2,22,53
840,Jan Jenik,ARI,R,20,2000-09-15,Nymburk,-,CZE,-,73,161,2018,ARI,3,3,65
841,Karson Kuhlman,BOS,C,25,1995-09-26,Esko,-,USA,-,71,190,-,-,-,-,-
842,Jordan Gross,ARI,D,26,1995-05-09,Maple Grove,-,USA,-,70,190,-,-,-,-,-
843,Par Lindholm,BOS,C,29,1991-10-05,Kusmark,-,SWE,-,72,183,-,-,-,-,-
844,Juuso Riikola,PIT,D,27,1993-11-09,Joensuu,-,FIN,-,72,189,-,-,-,-,-
845,Dominik Kahun,EDM,C,26,1995-07-02,Plana,-,CZE,-,71,175,-,-,-,-,-
846,Ilya Lyubushkin,ARI,D,27,1994-04-06,Moscow,-,RUS,-,74,201,-,-,-,-,-
847,Antti Suomela,S.J,C,27,1994-03-17,Espoo,-,FIN,-,72,180,-,-,-,-,-
848,Alexander Romanov,MTL,D,21,2000-01-06,Moscow,-,RUS,-,72,208,2018,MTL,2,7,38
849,David Gustafsson,WPG,C,21,2000-04-11,Tingsryd,-,SWE,-,74,196,2018,WPG,2,29,60
850,Jesse Ylonen,MTL,R,21,1999-10-03,Scottsdale,-,USA,-,72,167,2018,MTL,2,4,35
851,Yegor Sharangovich,N.J,C,23,1998-06-06,Minsk,-,BLR,-,74,196,2018,N.J,5,17,141
852,John Leonard,S.J,L,22,1998-08-07,Westwood,-,USA,-,71,183,2018,S.J,6,27,182
853,Otto Leskinen,MTL,D,24,1997-02-06,Pieksämäki,-,FIN,-,71,187,-,-,-,-,-
854,Simon Benoit,ANA,D,22,1998-09-19,Laval,-,CAN,-,75,191,-,-,-,-,-
855,Reese Johnson,CHI,C,23,1998-07-10,Regina,-,CAN,-,73,193,-,-,-,-,-
856,Egor Zamula,PHI,D,21,2000-03-30,Chelyabinsk,-,RUS,-,75,177,-,-,-,-,-
857,Logan O'Connor,COL,R,24,1996-08-14,Missouri City,-,USA,-,72,175,-,-,-,-,-
858,Taro Hirose,DET,L,25,1996-06-30,Calgary,-,CAN,-,70,162,-,-,-,-,-
859,Brady Keeper,FLA,D,25,1996-06-05,Cross Lake,-,CAN,-,74,197,-,-,-,-,-
860,Nico Sturm,MIN,C,26,1995-05-03,Augsburg,-,DEU,-,75,207,-,-,-,-,-
861,Brogan Rafferty,VAN,D,26,1995-05-28,WEST DUNDEE,-,USA,-,72,195,-,-,-,-,-
862,Blake Lizotte,L.A,C,23,1997-12-13,Lindstrom,-,USA,-,67,172,-,-,-,-,-
863,Joel Kellman,S.J,C,27,1994-05-25,Karlskrona,-,SWE,-,71,192,-,-,-,-,-
864,Nolan Foote,N.J,L,20,2000-11-29,Denver,-,USA,-,75,196,2019,T.B,1,27,27
865,Peyton Krebs,VGK,C,20,2001-01-26,Calgary,-,CAN,-,71,180,2019,VGK,1,17,17
866,Kirby Dach,CHI,C,20,2001-01-21,Fort Saskatchewan,-,CAN,-,76,197,2019,CHI,1,3,3
867,Bowen Byram,COL,D,20,2001-06-13,Cranbrook,-,CAN,-,73,190,2019,COL,1,4,4
868,Dylan Cozens,BUF,C,20,2001-02-09,Whitehorse,-,CAN,-,75,188,2019,BUF,1,7,7
869,Trevor Zegras,ANA,C,20,2001-03-20,Bedford,-,USA,-,72,182,2019,ANA,1,9,9
870,Nils Hoglander,VAN,L,20,2000-12-20,BOCKTRäSK,-,SWE,-,69,185,2019,VAN,2,9,40
871,Cole Caufield,MTL,R,20,2001-01-02,Mosinee,-,USA,-,67,162,2019,MTL,1,15,15
872,Cam York,PHI,D,20,2001-01-05,Anaheim,-,USA,-,71,175,2019,PHI,1,14,14
873,Kaapo Kakko,NYR,R,20,2001-02-13,Turku,-,FIN,-,75,199,2019,NYR,1,2,2
874,Jack Hughes,N.J,C,20,2001-05-14,Orlando,-,USA,-,70,176,2019,N.J,1,1,1
875,Arthur Kaliyev,L.A,R,20,2001-06-26,New York City,-,USA,-,74,190,2019,L.A,2,2,33
876,Ville Heinola,WPG,D,20,2001-02-03,Honkajoki,-,FIN,-,71,178,2019,WPG,1,20,20
877,Connor McMichael,WSH,C,20,2001-01-15,Ajax,-,CAN,-,71,183,2019,WSH,1,25,25
878,Nicholas Robertson,TOR,L,19,2001-09-11,Pasadena,-,USA,-,69,164,2019,TOR,2,22,53
879,Shane Pinto,OTT,C,20,2000-11-12,Franklin Square,-,USA,-,74,192,2019,OTT,2,1,32
880,Victor Soderstrom,ARI,D,20,2001-02-26,Gavle,-,SWE,-,71,179,2019,ARI,1,11,11
881,Tobias Bjornfot,L.A,D,20,2001-04-06,Upplands Vasby,-,SWE,-,72,202,2019,L.A,1,22,22
882,Alex Newhook,COL,C,20,2001-01-28,St. John's,-,CAN,-,70,190,2019,COL,1,16,16
883,Ilya Mikheyev,TOR,R,26,1994-10-10,Omsk,-,RUS,-,75,195,-,-,-,-,-
884,Arttu Ruotsalainen,BUF,C,23,1997-10-29,Oulu,-,FIN,-,68,185,-,-,-,-,-
885,Olle Alsing,OTT,D,25,1996-05-01,Uppsala,-,SWE,-,71,170,-,-,-,-,-
886,Joakim Nygard,EDM,L,28,1993-01-08,Stockholm,-,SWE,-,72,179,-,-,-,-,-
887,Lean Bergmann,S.J,C,22,1998-10-04,Hemer,-,DEU,-,74,205,-,-,-,-,-
888,Joel Kiviranta,DAL,L,25,1996-03-23,Vantaa,-,FIN,-,70,180,-,-,-,-,-
889,Zac Jones,NYR,D,20,2000-10-18,Richmond,-,USA,-,71,185,2019,NYR,3,6,68
890,Tyce Thompson,N.J,R,21,1999-07-12,Calgary,-,CAN,-,73,178,2019,N.J,4,3,96
891,Nikolai Knyzhov,S.J,D,24,1997-03-20,KEMEROVO,-,RUS,-,74,218,-,-,-,-,-
892,Gaetan Haas,EDM,C,29,1992-01-31,Bonfol,-,CHE,-,72,181,-,-,-,-,-
893,Drew O'Connor,PIT,L,23,1998-06-09,Chatham,-,USA,-,75,200,-,-,-,-,-
894,Cole Smith,NSH,L,25,1995-10-28,Brainerd,-,USA,-,75,195,-,-,-,-,-
895,Marc Michaelis,VAN,L,25,1995-07-31,Mannheim,-,DEU,-,71,187,-,-,-,-,-
896,Connor Mackey,CGY,D,24,1996-09-12,Tower Lakes,-,USA,-,74,190,-,-,-,-,-
897,Jack Ahcan,BOS,D,24,1997-05-18,Savage,-,USA,-,68,178,-,-,-,-,-
898,Alexis Lafrenière,NYR,L,19,2001-10-11,St-Eustache,-,CAN,-,74,193,2020,NYR,1,1,1
899,Tim Stützle,OTT,L,19,2002-01-15,Viersen,-,DEU,-,73,187,2020,OTT,1,3,3
900,Quinton Byfield,L.A,C,18,2002-08-19,Newmarket,-,CAN,-,76,215,2020,L.A,1,2,2
901,Jamie Drysdale,ANA,D,19,2002-04-08,Toronto,-,CAN,-,71,175,2020,ANA,1,6,6
902,Justin Richards,NYR,C,23,1998-03-17,Orlando,-,USA,-,71,190,-,-,-,-,-
903,Alexander Barabanov,"S.J, TOR",L,27,1994-06-17,St. Petersburg,-,RUS,-,70,192,-,-,-,-,-
904,Mathias Brome,DET,L,26,1994-07-29,Orby,-,SWE,-,72,183,-,-,-,-,-
905,Radim Zohorna,PIT,L,25,1996-04-29,Havlickuv,-,CZE,-,78,220,-,-,-,-,-
906,Artem Zub,OTT,D,25,1995-10-03,Khabarovsk,-,RUS,-,74,203,-,-,-,-,-
907,Mikko Lehtonen,"CBJ, TOR",D,27,1994-01-16,Turku,-,FIN,-,72,196,-,-,-,-,-
908,Fredrik Handemark,S.J,C,27,1993-08-27,Bjorbo,-,SWE,-,76,210,-,-,-,-,-
909,Brinson Pasichnuk,S.J,D,23,1997-11-24,Bonnyville,-,CAN,-,72,205,-,-,-,-,-
910,Josh Dunne,CBJ,C,22,1998-12-08,O'Fallon,-,USA,-,76,210,-,-,-,-,-
911,Mike Hardman,CHI,L,22,1999-02-05,HANOVER,-,USA,-,74,205,-,-,-,-,-
912,Matt Kiersted,FLA,D,23,1998-04-14,ELK RIVER,-,USA,-,72,181,-,-,-,-,-
913,Jackson Cates,PHI,C,23,1997-09-28,STILLWATER,-,USA,-,72,190,-,-,-,-,-
