id,player_name,team,position,age,dob,birth_city,birth_state,birth_country,nationality,height,weight,draft_year,draft_team,draft_round,draft_round_pick,total_draft_pick
736,Ivan Provorov,PHI,D,22,1997-01-13,Yaroslavl,-,RUS,-,73,201,2015,PHI,1,7,7
737,Dennis Gilbert,CHI,D,23,1996-10-30,Buffalo,-,USA,-,74,216,2015,CHI,3,30,91
738,Gabriel Carlsson,CBJ,D,22,1997-01-02,Orebro,-,SWE,-,77,192,2015,CBJ,1,29,29
739,Austin Czarnik,CGY,C,26,1992-12-12,Detroit,-,USA,-,69,170,-,-,-,-,-
740,Anthony Cirelli,T.B,C,22,1997-07-15,Etobicoke,-,CAN,-,72,193,2015,T.B,3,11,72
741,Markus Hannikainen,CBJ,L,26,1993-03-26,Helsinki,-,FIN,-,73,200,-,-,-,-,-
742,Evan Rodrigues,BUF,L,26,1993-07-28,Toronto,-,CAN,-,71,184,-,-,-,-,-
743,Artemi Panarin,CBJ,L,28,1991-10-30,Korkino,-,RUS,-,71,170,-,-,-,-,-
744,Andreas Martinsen,CHI,L,29,1990-06-13,Bærum,-,NOR,-,75,225,-,-,-,-,-
745,Dean Kukan,CBJ,D,26,1993-07-08,Volketswil,-,CHE,-,74,192,-,-,-,-,-
746,Noel Acciari,BOS,C,28,1991-12-01,Johnston,-,USA,-,70,203,-,-,-,-,-
747,Derek Ryan,CGY,C,32,1986-12-29,Spokane,-,USA,-,71,185,-,-,-,-,-
748,Kevin Stenlund,CBJ,C,23,1996-09-20,Huddinge,-,SWE,-,76,210,2015,CBJ,2,28,58
749,William Borgen,BUF,D,22,1996-12-19,Moorhead,-,USA,-,74,198,2015,BUF,4,1,92
750,Colton White,N.J,D,22,1997-05-03,London,-,CAN,-,73,185,2015,N.J,4,6,97
751,Denis Malgin,FLA,C,22,1997-01-18,Olten,-,CHE,-,69,177,2015,FLA,4,11,102
752,Mikhail Vorobyev,PHI,C,22,1997-01-05,Ufa,-,RUS,-,74,194,2015,PHI,4,13,104
753,Christian Wolanin,OTT,D,24,1995-03-17,Quebec City,-,CAN,-,74,185,2015,OTT,4,16,107
754,Conor Garland,ARI,R,23,1996-03-11,Scituate,-,USA,-,70,165,2015,ARI,5,2,123
755,Dominik Simon,PIT,C,25,1994-08-08,Prague,-,CZE,-,71,190,2015,PIT,5,16,137
756,Christian Jaros,OTT,D,23,1996-04-02,Kosice,-,SVK,-,75,201,2015,OTT,5,18,139
757,Rudolfs Balcers,OTT,L,22,1997-04-08,Latvia,-,LVA,-,71,180,2015,S.J,5,21,142
758,Troy Terry,ANA,R,22,1997-09-10,Denver,-,USA,-,73,180,2015,ANA,5,27,148
759,Adam Gaudette,VAN,C,23,1996-10-03,Braintree,-,USA,-,73,170,2015,VAN,5,28,149
760,Brett Seney,N.J,L,23,1996-02-28,London,-,CAN,-,69,156,2015,N.J,6,6,157
761,Mason Appleton,WPG,C,23,1996-01-15,Green Bay,-,USA,-,74,193,2015,WPG,6,17,168
762,Markus Nutivaara,CBJ,D,25,1994-06-06,Oulu,-,FIN,-,73,187,2015,CBJ,7,8,189
763,Matt Roy,L.A,D,24,1995-03-01,Detroit,-,USA,-,73,200,2015,L.A,7,13,194
764,Sami Niku,WPG,D,23,1996-10-10,Haapavesi,-,FIN,-,73,176,2015,WPG,7,17,198
765,Kole Sherwood,CBJ,R,22,1997-01-22,Columbus,-,USA,-,73,212,-,-,-,-,-
766,Philippe Myers,PHI,D,22,1997-01-25,Moncton,-,CAN,-,77,210,-,-,-,-,-
767,Ryan Lomberg,CGY,L,25,1994-09-12,Richmond Hill,-,CAN,-,69,187,-,-,-,-,-
768,Tanner Fritz,NYI,C,28,1991-08-20,Grande Prairie,-,CAN,-,71,192,-,-,-,-,-
769,Nick Lappin,N.J,R,27,1992-11-01,Geneva,-,USA,-,73,175,-,-,-,-,-
770,Casey Nelson,BUF,D,27,1992-07-18,Wisconsin Rapids,-,USA,-,73,185,-,-,-,-,-
771,Kalle Kossila,ANA,C,26,1993-04-14,Kauniainen,-,FIN,-,70,182,-,-,-,-,-
772,Kevin Rooney,N.J,C,26,1993-05-21,Canton,-,USA,-,74,190,-,-,-,-,-
773,Brandon Tanev,WPG,L,27,1991-12-31,Toronto,-,CAN,-,72,180,-,-,-,-,-
774,Matthew Tkachuk,CGY,L,21,1997-12-11,Scottsdale,-,USA,-,74,202,2016,CGY,1,6,6
775,Joey Anderson,N.J,R,21,1998-06-19,Roseville,-,USA,-,71,190,2016,N.J,3,12,73
776,Luke Kunin,MIN,C,21,1997-12-04,Chesterfield,-,USA,-,72,197,2016,MIN,1,15,15
777,Auston Matthews,TOR,C,22,1997-09-17,San Ramon,-,USA,-,75,220,2016,TOR,1,1,1
778,Maxime Lajoie,OTT,D,22,1997-11-05,Quebec City,-,CAN,-,73,196,2016,OTT,5,12,133
779,Ryan Lindgren,NYR,D,21,1998-02-11,Burnsville,-,USA,-,72,191,2016,BOS,2,19,49
780,Charlie McAvoy,BOS,D,21,1997-12-21,Long Beach,-,USA,-,72,208,2016,BOS,1,14,14
781,Brandon Gignac,N.J,C,22,1997-11-07,Repentigny,-,CAN,-,71,170,2016,N.J,3,19,80
782,Libor Hajek,NYR,D,21,1998-02-04,Smrcek,-,CZE,-,74,203,2016,T.B,2,7,37
783,Carl Grundstrom,L.A,R,22,1997-12-01,Umea,-,SWE,-,72,201,2016,TOR,2,27,57
784,Alex DeBrincat,CHI,"L, R",21,1997-12-18,Farmington Hills,-,USA,-,67,165,2016,CHI,2,9,39
785,Patrik Laine,WPG,R,21,1998-04-19,Tampere,-,FIN,-,77,206,2016,WPG,1,2,2
786,Clayton Keller,ARI,C,21,1998-07-29,Chesterfield,-,USA,-,70,170,2016,ARI,1,7,7
787,Jesse Puljujarvi,EDM,R,21,1998-05-07,Alvkarleby,-,SWE,-,76,201,2016,EDM,1,4,4
788,Jakob Chychrun,ARI,D,21,1998-03-31,Boca Raton,-,USA,-,74,210,2016,ARI,1,16,16
789,Dillon Dube,CGY,C,21,1998-07-20,Golden,-,CAN,-,71,187,2016,CGY,2,26,56
790,Sam Steel,ANA,C,21,1998-02-03,Ardrossan,-,CAN,-,71,189,2016,ANA,1,30,30
791,Brett Howden,NYR,C,21,1998-03-29,Calgary,-,CAN,-,74,197,2016,T.B,1,27,27
792,Timothy Gettinger,NYR,L,21,1998-04-14,Cleveland,-,USA,-,78,218,2016,NYR,5,20,141
793,Trent Frederic,BOS,C,21,1998-02-11,St. Louis,-,USA,-,74,203,2016,BOS,1,29,29
794,Logan Brown,OTT,C,21,1998-03-05,Raleigh,-,USA,-,78,220,2016,OTT,1,11,11
795,Max Jones,ANA,L,21,1998-02-17,Rochester,-,USA,-,75,220,2016,ANA,1,24,24
796,Tyson Jost,COL,C,21,1998-03-14,St. Albert,-,CAN,-,71,187,2016,COL,1,10,10
797,Dante Fabbro,NSH,D,21,1998-06-20,Coquitlam,-,CAN,-,72,189,2016,NSH,1,17,17
798,Josh Mahura,ANA,D,21,1998-05-05,St. Albert,-,CAN,-,73,186,2016,ANA,3,24,85
799,Victor Mete,MTL,D,21,1998-06-07,Woodbridge,-,CAN,-,69,187,2016,MTL,4,9,100
800,Jordan Kyrou,STL,C,21,1998-05-05,Toronto,-,CAN,-,72,175,2016,STL,2,5,35
801,Riley Stillman,FLA,D,21,1998-03-09,Peterborough,-,CAN,-,73,196,2016,FLA,4,23,114
802,Dennis Cholowski,DET,D,21,1998-02-15,Langley,-,CAN,-,72,197,2016,DET,1,20,20
803,Samuel Girard,COL,D,21,1998-05-12,Roberval,-,CAN,-,70,170,2016,NSH,2,17,47
804,Pierre-Luc Dubois,CBJ,C,21,1998-06-24,Ste-Agathe-Des-Monts,-,CAN,-,75,218,2016,CBJ,1,3,3
805,Jake Bean,CAR,D,21,1998-06-09,Calgary,-,CAN,-,73,186,2016,CAR,1,13,13
806,Henrik Borgstrom,FLA,C,22,1997-08-06,Helsinki,-,FIN,-,75,199,2016,FLA,1,23,23
807,Jesper Bratt,N.J,L,21,1998-07-30,Stockholm,-,SWE,-,70,175,2016,N.J,6,11,162
808,Mikhail Sergachev,T.B,D,21,1998-06-25,Nizhnekamsk,-,RUS,-,75,217,2016,MTL,1,9,9
809,Vitaly Abramov,OTT,R,21,1998-05-08,Chelyabinsk,-,RUS,-,69,180,2016,CBJ,3,4,65
810,Nathan Bastian,N.J,R,21,1997-12-06,Kitchener,-,CAN,-,76,205,2016,N.J,2,11,41
811,Michael McLeod,N.J,C,21,1998-02-03,Mississauga,-,CAN,-,74,188,2016,N.J,1,12,12
812,Ben Gleason,DAL,D,21,1998-03-25,Ortonville,-,USA,-,73,185,-,-,-,-,-
813,Tage Thompson,BUF,"C, R",22,1997-10-30,Phoenix,-,USA,-,77,215,2016,STL,1,26,26
814,Alexander Nylander,BUF,R,21,1998-03-02,Calgary,-,CAN,-,73,192,2016,BUF,1,8,8
815,Filip Hronek,DET,D,22,1997-11-02,Hradec Králové,-,CZE,-,72,183,2016,DET,2,23,53
816,Jacob MacDonald,FLA,D,26,1993-02-26,Portland,-,USA,-,72,204,-,-,-,-,-
817,Troy Stecher,VAN,D,25,1994-04-07,Richmond,-,CAN,-,70,186,-,-,-,-,-
818,Anthony Greco,FLA,R,26,1993-09-30,Queens,-,USA,-,70,176,-,-,-,-,-
819,Nikita Zaitsev,TOR,D,28,1991-10-29,Moscow,-,RUS,-,74,188,-,-,-,-,-
820,Drake Caggiula,"CHI, EDM","C, L",25,1994-06-20,Pickering,-,CAN,-,70,176,-,-,-,-,-
821,Patrick Russell,EDM,R,26,1993-01-04,Bickenrod,-,DNK,-,73,203,-,-,-,-,-
822,Michal Kempny,WSH,D,29,1990-09-08,Hodonin,-,CZE,-,72,195,-,-,-,-,-
823,Janne Kuokkanen,CAR,L,21,1998-05-25,Oulunsalo,-,FIN,-,73,193,2016,CAR,2,13,43
824,Rem Pitlick,NSH,C,22,1997-04-02,Ottawa,-,CAN,-,69,196,2016,NSH,3,15,76
825,Maxim Mamin,FLA,C,24,1995-01-13,Moscow,-,RUS,-,74,206,2016,FLA,6,24,175
826,Dylan Gambrell,S.J,C,23,1996-08-26,Bonney Lake,-,USA,-,72,185,2016,S.J,2,30,60
827,Matt Luff,L.A,R,22,1997-05-05,Oakville,-,CAN,-,74,196,-,-,-,-,-
828,Alexandre Fortin,CHI,L,22,1997-02-25,Blainville,-,CAN,-,72,184,-,-,-,-,-
829,Trevor Moore,TOR,L,24,1995-03-31,Thousand Oaks,-,USA,-,70,185,-,-,-,-,-
830,Zack MacEwen,VAN,C,23,1996-07-08,Charlottetown,-,CAN,-,75,205,-,-,-,-,-
831,Zach Aston-Reese,PIT,C,25,1994-08-10,Staten Island,-,USA,-,72,204,-,-,-,-,-
832,Gavin Bayreuther,DAL,D,25,1994-05-12,Canaan,-,USA,-,73,195,-,-,-,-,-
833,Vinni Lettieri,NYR,C,24,1995-02-06,Excelsior,-,USA,-,71,185,-,-,-,-,-
834,Joseph Gambardella,EDM,C,26,1993-12-01,Staten Island,-,USA,-,70,196,-,-,-,-,-
835,Nolan Patrick,PHI,C,21,1998-09-19,Winnipeg,-,CAN,-,74,198,2017,PHI,1,2,2
836,Juuso Valimaki,CGY,D,21,1998-10-06,Tampere,-,FIN,-,74,212,2017,CGY,1,16,16
837,Kailer Yamamoto,EDM,R,21,1998-09-29,Spokane,-,USA,-,68,153,2017,EDM,1,22,22
838,Michael Rasmussen,DET,C,20,1999-04-17,Vancouver,-,CAN,-,78,221,2017,DET,1,9,9
839,Jaret Anderson-Dolan,L.A,C,20,1999-09-12,Calgary,-,CAN,-,71,188,2017,L.A,2,10,41
840,Casey Mittelstadt,BUF,C,21,1998-11-22,Edina,-,USA,-,73,199,2017,BUF,1,8,8
841,Urho Vaakanainen,BOS,D,20,1999-01-01,Joensuu,-,FIN,-,73,185,2017,BOS,1,18,18
842,Nico Hischier,N.J,C,20,1999-01-04,Brig,-,CHE,-,73,175,2017,N.J,1,1,1
843,Kristian Vesalainen,WPG,L,20,1999-06-01,Helsinki,-,FIN,-,75,207,2017,WPG,1,24,24
844,Eeli Tolvanen,NSH,R,20,1999-04-22,Vihti,-,FIN,-,70,191,2017,NSH,1,30,30
845,Elias Pettersson,VAN,C,21,1998-11-12,Sundsvall,-,SWE,-,74,176,2017,VAN,1,5,5
846,Robert Thomas,STL,C,20,1999-07-02,Aurora,-,CAN,-,72,188,2017,STL,1,20,20
847,Alex Formenton,OTT,L,20,1999-09-13,Barrie,-,CAN,-,74,165,2017,OTT,2,16,47
848,Max Comtois,ANA,L,20,1999-01-08,Longueuil,-,CAN,-,74,215,2017,ANA,2,19,50
849,Henri Jokiharju,CHI,D,20,1999-06-17,Oulu,-,FIN,-,72,195,2017,CHI,1,29,29
850,Miro Heiskanen,DAL,D,20,1999-07-18,Espoo,-,FIN,-,73,190,2017,DAL,1,3,3
851,Martin Necas,CAR,C,20,1999-01-15,Nove Mesto na Morave,-,CZE,-,73,189,2017,CAR,1,12,12
852,Ryan Poehling,MTL,C,20,1999-01-03,Lakeville,-,USA,-,74,204,2017,MTL,1,25,25
853,Lias Andersson,NYR,C,21,1998-10-13,Smogen,-,SWE,-,72,190,2017,NYR,1,7,7
854,Erik Brannstrom,OTT,D,20,1999-09-02,Eksjo,-,SWE,-,70,181,2017,VGK,1,15,15
855,Alexandre Texier,CBJ,C,20,1999-09-13,St. Martin D'heres,-,FRA,-,72,192,2017,CBJ,2,14,45
856,Filip Chytil,NYR,C,20,1999-09-05,Kromeriz,-,CZE,-,74,206,2017,NYR,1,21,21
857,Justin Kloos,ANA,C,26,1993-11-30,Lakeville,-,USA,-,69,175,-,-,-,-,-
858,C.J. Smith,BUF,L,25,1994-12-01,Des Moines,-,USA,-,71,181,-,-,-,-,-
859,Alex Iafallo,L.A,L,25,1993-12-21,Eden,-,USA,-,72,188,-,-,-,-,-
860,Jakub Jerabek,STL,D,28,1991-05-12,Pilsen,-,CZE,-,71,199,-,-,-,-,-
861,David Kampf,CHI,C,24,1995-01-12,Chomutov,-,CZE,-,74,188,-,-,-,-,-
862,Neal Pionk,NYR,D,24,1995-07-29,Hermantown,-,USA,-,72,186,-,-,-,-,-
863,Oscar Fantenberg,"CGY, L.A",D,28,1991-10-07,Ljunby,-,SWE,-,72,206,-,-,-,-,-
864,Calle Rosen,TOR,D,25,1994-02-02,Vaxjo,-,SWE,-,73,186,-,-,-,-,-
865,Radim Simek,S.J,D,27,1992-09-20,Mlada Boleslav,-,CZE,-,71,200,-,-,-,-,-
866,Libor Sulak,DET,D,25,1994-03-04,Pelhrimov,-,CZE,-,74,207,-,-,-,-,-
867,Jan Rutta,"CHI, T.B",D,29,1990-07-29,Písek,-,CZE,-,75,204,-,-,-,-,-
868,Drake Batherson,OTT,R,21,1998-04-27,Fort Wayne,-,USA,-,73,206,2017,OTT,4,28,121
869,Max Veronneau,OTT,R,23,1995-12-12,Ottawa,-,CAN,-,72,193,-,-,-,-,-
870,Sheldon Dries,COL,C,25,1994-04-23,Macomb Township,-,USA,-,69,180,-,-,-,-,-
871,Sean Walker,L.A,D,25,1994-11-13,Keswick,-,CAN,-,71,196,-,-,-,-,-
872,Adam Johnson,PIT,C,25,1994-06-22,Grand Rapids,-,USA,-,72,174,-,-,-,-,-
873,Kiefer Sherwood,ANA,R,24,1995-03-31,Columbus,-,USA,-,72,194,-,-,-,-,-
874,Eric Robinson,CBJ,L,24,1995-06-14,BELLMAWR,-,USA,-,74,197,-,-,-,-,-
875,Joel L'Esperance,DAL,C,24,1995-08-18,Brighton,-,USA,-,74,215,-,-,-,-,-
876,Daniel Brickley,L.A,D,24,1995-03-30,SANDY,-,USA,-,75,203,-,-,-,-,-
877,Sheldon Rempal,L.A,R,24,1995-08-07,Calgary,-,CAN,-,70,165,-,-,-,-,-
878,Lukas Radil,S.J,C,29,1990-08-05,Caslav,-,CZE,-,74,205,-,-,-,-,-
879,Quinn Hughes,VAN,D,20,1999-10-14,Orlando,-,USA,-,70,170,2018,VAN,1,7,7
880,Brady Tkachuk,OTT,L,20,1999-09-16,Scottsdale,-,USA,-,75,212,2018,OTT,1,4,4
881,Evan Bouchard,EDM,D,20,1999-10-20,Oakville,-,CAN,-,74,194,2018,EDM,1,10,10
882,Isac Lundestrom,ANA,C,20,1999-11-06,Gallivare,-,SWE,-,72,187,2018,ANA,1,23,23
883,Filip Zadina,DET,R,20,1999-11-27,Pardubice,-,CZE,-,72,189,2018,DET,1,6,6
884,Jesperi Kotkaniemi,MTL,C,19,2000-07-06,Pori,-,FIN,-,74,198,2018,MTL,1,3,3
885,Andrei Svechnikov,CAR,R,19,2000-03-26,Barnual,-,RUS,-,74,195,2018,CAR,1,2,2
886,Rasmus Dahlin,BUF,D,19,2000-04-13,Trollhattan,-,SWE,-,75,193,2018,BUF,1,1,1
887,Karson Kuhlman,BOS,C,24,1995-09-26,Esko,-,USA,-,71,185,-,-,-,-,-
888,Lawrence Pilut,BUF,D,23,1995-12-30,Tingsryd,-,SWE,-,71,194,-,-,-,-,-
889,Igor Ozhiganov,TOR,D,27,1992-10-13,Krasnogorsk,-,RUS,-,74,210,-,-,-,-,-
890,Par Lindholm,"TOR, WPG",C,28,1991-10-05,Kusmark,-,SWE,-,72,183,-,-,-,-,-
891,Juuso Riikola,PIT,D,26,1993-11-09,Joensuu,-,FIN,-,72,189,-,-,-,-,-
892,Dominik Kahun,CHI,C,24,1995-07-02,Plana,-,CZE,-,71,175,-,-,-,-,-
893,Egor Yakovlev,N.J,D,28,1991-09-17,Magnitogorsk,-,RUS,-,72,190,-,-,-,-,-
894,Ilya Lyubushkin,ARI,D,25,1994-04-06,Moscow,-,RUS,-,74,201,-,-,-,-,-
895,Jacob Nilsson,CHI,C,26,1993-10-12,Morrum,-,SWE,-,70,180,-,-,-,-,-
896,Bogdan Kiselevich,FLA,D,29,1990-02-14,Cherepovets,-,RUS,-,72,202,-,-,-,-,-
897,Antti Suomela,S.J,C,25,1994-03-17,Espoo,-,FIN,-,72,180,-,-,-,-,-
898,Logan O'Connor,COL,R,23,1996-08-14,Missouri City,-,USA,-,72,175,-,-,-,-,-
899,Josh Teves,VAN,D,24,1995-02-18,CALGARY,-,CAN,-,72,170,-,-,-,-,-
900,Ryan Kuffner,DET,L,23,1996-06-12,OTTAWA,-,CAN,-,72,186,-,-,-,-,-
901,Taro Hirose,DET,L,23,1996-06-30,Calgary,-,CAN,-,70,162,-,-,-,-,-
902,Brady Keeper,FLA,D,23,1996-06-05,Cross Lake,-,CAN,-,74,209,-,-,-,-,-
903,Nico Sturm,MIN,C,24,1995-05-03,Augsburg,-,DEU,-,75,207,-,-,-,-,-
904,Brogan Rafferty,VAN,D,24,1995-05-28,WEST DUNDEE,-,USA,-,72,195,-,-,-,-,-
905,Blake Lizotte,L.A,C,21,1997-12-13,Lindstrom,-,USA,-,67,172,-,-,-,-,-
906,Jimmy Schuldt,VGK,D,24,1995-05-11,Minnetonka,-,USA,-,73,203,-,-,-,-,-
